0.1000000000000000056 0.002821361 0.002680951 0.002893453 0.01672868 0.02269047 0.0168571 
0.2000000000000000111 0.001936938 0.001915956 0.002056716 0.01190336 0.01642793 0.01185093 
0.3000000000000000444 0.001593808 0.001572398 0.001678514 0.009742736 0.01339647 0.009683456 
0.4000000000000000222 0.001361729 0.001363336 0.001448601 0.008292358 0.01060084 0.008050305 
0.5 0.001223076 0.001228548 0.001300115 0.007323782 0.008856329 0.006994916 
0.6000000000000000888 0.001109084 0.001130224 0.001182845 0.006625252 0.007557618 0.006283305 
0.7000000000000000666 0.00103646 0.001058031 0.001103357 0.006190015 0.007272236 0.005860254 
0.8000000000000000444 0.0009674391 0.001003177 0.001030322 0.005864246 0.007289061 0.00562153 
0.9000000000000000222 0.0009156212 0.000950851 0.0009777565 0.00561529 0.00719382 0.005387165 
1 0.0008672689 0.0009111437 0.0009269205 0.005363669 0.007041756 0.005191021 
1.100000000000000089 0.0008233577 0.0008726644 0.0008898373 0.005183804 0.007025688 0.005015947 
1.200000000000000178 0.0007930171 0.0008456301 0.0008488065 0.005020272 0.006979125 0.004845974 
1.300000000000000044 0.000769019 0.000822665 0.0008179595 0.004871903 0.006897254 0.004723368 
1.400000000000000133 0.0007341306 0.0007978117 0.0007925054 0.004727114 0.006964958 0.004637217 
1.5 0.0007110625 0.0007743277 0.0007632972 0.004642812 0.006950935 0.004564039 
1.600000000000000089 0.0006915129 0.0007582014 0.0007423139 0.004515057 0.006919323 0.004479086 
1.700000000000000178 0.0006733215 0.0007382072 0.0007214616 0.00443119 0.00693708 0.004428803 
1.800000000000000044 0.0006540568 0.0007267378 0.0007062782 0.004360909 0.006938697 0.004357583 
1.900000000000000133 0.0006397088 0.0007128688 0.0006865943 0.004246609 0.006898938 0.004310389 
2 0.00062141 0.0006999451 0.0006725056 0.004177055 0.006774441 0.004243148 
2.100000000000000089 0.0006096756 0.0006878983 0.000653208 0.004054378 0.006650143 0.004137318 
2.200000000000000178 0.0006004229 0.0006770508 0.0006423481 0.003987685 0.006520446 0.004131239 
2.300000000000000266 0.0005819787 0.0006707842 0.0006234754 0.003873929 0.006387229 0.004029386 
2.400000000000000355 0.0005739619 0.0006613974 0.0006158001 0.003799478 0.006279957 0.003953669 
2.5 0.0005587139 0.0006541918 0.0006069229 0.003724405 0.006114849 0.003891321 
2.600000000000000089 0.0005491109 0.0006415836 0.0005988514 0.00365255 0.005978643 0.003847815 
2.700000000000000178 0.0005448878 0.00063626 0.0005841034 0.003530551 0.005700056 0.003747575 
2.800000000000000266 0.0005361056 0.000629802 0.0005771046 0.003430788 0.005451169 0.003697205 
2.900000000000000355 0.000527838 0.0006193775 0.0005724174 0.00332289 0.005246111 0.003620894 
3 0.0005212084 0.000617367 0.000559865 0.003283317 0.004989207 0.003555416 
3.100000000000000089 0.0005106469 0.0006074763 0.0005516542 0.003222199 0.004775059 0.003485253 
3.200000000000000178 0.000503913 0.0006054077 0.0005412905 0.003175862 0.004577763 0.003410413 
3.300000000000000266 0.0004987687 0.0005987444 0.0005384311 0.00305523 0.004309144 0.003337101 
3.400000000000000355 0.0004860867 0.0005930765 0.0005293432 0.002979987 0.004112215 0.003285034 
3.5 0.0004844899 0.0005910942 0.0005222164 0.002885774 0.003857359 0.003217377 
3.600000000000000089 0.0004740826 0.0005856035 0.000517957 0.002860122 0.003646296 0.003155397 
3.700000000000000178 0.0004628387 0.0005828581 0.0005135207 0.002798141 0.00347804 0.003099809 
3.800000000000000266 0.0004671234 0.0005789672 0.0005061601 0.002724487 0.00329533 0.003078596 
3.900000000000000355 0.0004561915 0.0005730782 0.0004970564 0.002687097 0.003129455 0.003025194 
4 0.0004494745 0.000569504 0.0004940307 0.002659704 0.003023659 0.002972742 
4.100000000000000533 0.0004488254 0.0005689038 0.000493443 0.002616224 0.002891657 0.002935254 
4.200000000000000178 0.0004488851 0.0005650842 0.0004884837 0.002540982 0.002768005 0.002899353 
4.299999999999999822 0.0004405013 0.000560039 0.0004805821 0.002528034 0.002745756 0.00286241 
4.400000000000000355 0.0004354061 0.0005614391 0.0004773771 0.002489132 0.002631185 0.00285107 
4.5 0.0004315506 0.0005559967 0.0004716307 0.002469186 0.002554341 0.002821477 
4.600000000000000533 0.0004250277 0.0005541958 0.0004644807 0.002420911 0.00255057 0.002781802 
4.700000000000000178 0.0004213176 0.0005533263 0.0004606947 0.002400951 0.002526609 0.002745044 
